           time           x_01           y_01           x_02           y_02           x_03           y_03           x_04           y_04           x_05           y_05           x_06           y_06           x_07           y_07           x_08           y_08
    1.47656E+01    8.52670E-02   -5.12444E-02   -1.34998E-01   -1.55543E-01    2.08150E-01   -4.16164E-01    4.27473E-01   -3.38456E-01   -5.76013E-02    3.73517E-01    2.41346E-02    4.32854E-01   -5.97688E-01    8.59022E-02    1.17447E-01    7.98753E-02
    1.47705E+01    8.60379E-02   -5.30651E-02   -1.68855E-01   -1.14902E-01    2.12705E-01   -5.53446E-01    5.61077E-01   -3.12796E-01   -1.84139E-02    3.98598E-01    2.88439E-02    4.93803E-01   -7.07536E-01    1.83459E-01    9.29232E-02    2.04782E-01
    1.47754E+01    8.45178E-02   -5.26595E-02   -1.82672E-01   -9.63923E-02    2.23065E-01   -6.03599E-01    6.02012E-01   -3.22046E-01   -2.52563E-03    4.21072E-01    3.00944E-02    5.07432E-01   -7.59510E-01    2.09711E-01    9.25452E-02    2.49835E-01
    1.47803E+01    8.05536E-02   -4.98456E-02   -1.74429E-01   -1.02528E-01    2.39949E-01   -5.57750E-01    5.40895E-01   -3.70038E-01   -1.24706E-02    4.40869E-01    2.75447E-02    4.69177E-01   -7.47892E-01    1.57256E-01    1.18900E-01    2.06645E-01
    1.47852E+01    7.43081E-02   -4.48359E-02   -1.46634E-01   -1.30048E-01    2.62316E-01   -4.27016E-01    3.89516E-01   -4.51668E-01   -4.50003E-02    4.57860E-01    2.16206E-02    3.84688E-01   -6.79654E-01    3.55189E-02    1.68607E-01    8.58655E-02
    1.47900E+01    6.62236E-02   -3.81919E-02   -1.05787E-01   -1.70603E-01    2.87569E-01   -2.40159E-01    1.78349E-01   -5.53956E-01   -9.17646E-02    4.71865E-01    1.34255E-02    2.68631E-01   -5.72975E-01   -1.31226E-01    2.33026E-01   -8.50394E-02
    1.47949E+01    5.69294E-02   -3.07061E-02   -6.10171E-02   -2.12508E-01    3.12096E-01   -3.75273E-02   -4.98608E-02   -6.58760E-01   -1.41072E-01    4.82678E-01    4.50795E-03    1.41608E-01   -4.53398E-01   -3.08962E-01    3.00062E-01   -2.67586E-01
    1.47998E+01    4.71117E-02   -2.32361E-02   -2.21498E-02   -2.43219E-01    3.32030E-01    1.37449E-01   -2.49099E-01   -7.46593E-01   -1.80355E-01    4.90109E-01   -3.46403E-03    2.58171E-02   -3.48445E-01   -4.61097E-01    3.56721E-01   -4.20379E-01
    1.48047E+01    3.73732E-02   -1.65271E-02    2.35609E-03   -2.51979E-01    3.44062E-01    2.47401E-01   -3.79764E-01   -8.00727E-01   -1.98825E-01    4.94022E-01   -9.05356E-03   -5.95995E-02   -2.81822E-01   -5.56162E-01    3.91837E-01   -5.07840E-01
    1.48096E+01    2.81132E-02   -1.10581E-02    7.19141E-03   -2.32108E-01    3.46140E-01    2.68892E-01   -4.16997E-01   -8.10723E-01   -1.89757E-01    4.94368E-01   -1.13564E-02   -1.02567E-01   -2.68427E-01   -5.74448E-01    3.98431E-01   -5.07718E-01
    1.48145E+01    1.94510E-02   -6.94579E-03   -8.68776E-03   -1.82433E-01    3.37911E-01    1.97346E-01   -3.55907E-01   -7.74640E-01   -1.51916E-01    4.91209E-01   -1.01903E-02   -1.00592E-01   -3.11234E-01   -5.12157E-01    3.75186E-01   -4.15790E-01
    1.48193E+01    1.12114E-02   -3.92569E-03   -4.18433E-02   -1.07564E-01    3.20800E-01    4.80112E-02   -2.12580E-01   -6.99469E-01   -8.98397E-02    4.84718E-01   -6.13106E-03   -6.12505E-02   -4.00674E-01   -3.82211E-01    3.26734E-01   -2.46777E-01
    1.48242E+01    2.97337E-03   -1.41467E-03   -8.50830E-02   -1.69560E-02    2.97730E-01   -1.47266E-01   -2.06758E-02   -5.99682E-01   -1.28991E-02    4.75164E-01   -3.90127E-04   -5.48627E-04   -5.16682E-01   -2.11537E-01    2.62689E-01   -3.12737E-02
    1.48291E+01   -5.82784E-03    1.35864E-03   -1.28981E-01    7.70383E-02    2.72517E-01   -3.46752E-01    1.75684E-01   -4.94220E-01    6.66499E-02    4.62886E-01    5.44339E-03    6.04946E-02   -6.32949E-01   -3.54072E-02    1.95640E-01    1.90670E-01
    1.48340E+01   -1.57665E-02    5.18287E-03   -1.63867E-01    1.61729E-01    2.49088E-01   -5.07629E-01    3.31234E-01   -4.02539E-01    1.36222E-01    4.48245E-01    9.73965E-03    1.00329E-01   -7.22498E-01    1.09976E-01    1.38512E-01    3.77944E-01
    1.48389E+01   -2.72889E-02    1.06884E-02   -1.81872E-01    2.26713E-01    2.30675E-01   -5.95026E-01    4.09124E-01   -3.40558E-01    1.85525E-01    4.31590E-01    1.11742E-02    1.01474E-01   -7.63402E-01    1.95094E-01    1.01868E-01    4.96998E-01
    1.48438E+01   -4.06016E-02    1.82044E-02   -1.78591E-01    2.66011E-01    2.19159E-01   -5.89373E-01    3.88706E-01   -3.17351E-01    2.08696E-01    4.13216E-01    9.00960E-03    5.42575E-02   -7.43449E-01    2.03309E-01    9.16978E-02    5.28868E-01
    1.48486E+01   -5.56086E-02    2.76791E-02   -1.54021E-01    2.79272E-01    2.14699E-01   -4.90543E-01    2.69920E-01   -3.33293E-01    2.05505E-01    3.93352E-01    3.25434E-03   -4.10708E-02   -6.62761E-01    1.34353E-01    1.08187E-01    4.73123E-01
    1.48535E+01   -7.19120E-02    3.86789E-02   -1.12566E-01    2.71790E-01    2.15727E-01   -3.17894E-01    7.33322E-02   -3.80034E-01    1.81366E-01    3.72151E-01   -5.33608E-03   -1.74326E-01   -5.33816E-01    4.36783E-03    1.45697E-01    3.47914E-01
    1.48584E+01   -8.88745E-02    5.04683E-02   -6.21251E-02    2.53324E-01    2.19311E-01   -1.06205E-01   -1.64159E-01   -4.42319E-01    1.46165E-01    3.49711E-01   -1.54146E-02   -3.27457E-01   -3.78878E-01   -1.57517E-01    1.93980E-01    1.86099E-01
    1.48633E+01   -1.05733E-01    6.21523E-02   -1.24317E-02    2.35986E-01    2.21799E-01    1.01624E-01   -3.97061E-01   -5.01260E-01    1.12138E-01    3.26103E-01   -2.53229E-02   -4.78271E-01   -2.25360E-01   -3.15337E-01    2.40366E-01    2.82732E-02
    1.48682E+01   -1.21735E-01    7.28531E-02    2.69812E-02    2.31620E-01    2.19623E-01    2.63593E-01   -5.80832E-01   -5.38384E-01    9.12571E-02    3.01407E-01   -3.34367E-02   -6.05028E-01   -1.00115E-01   -4.33890E-01    2.72456E-01   -8.58288E-02
    1.48730E+01   -1.36280E-01    8.18817E-02    4.87815E-02    2.49246E-01    2.10086E-01    3.47426E-01   -6.81227E-01   -5.39583E-01    9.26726E-02    2.75749E-01   -3.85047E-02   -6.90942E-01   -2.38334E-02   -4.86170E-01    2.80765E-01   -1.25755E-01
    1.48779E+01   -1.49017E-01    8.88710E-02    4.93707E-02    2.93097E-01    1.91959E-01    3.37350E-01   -6.81473E-01   -4.98159E-01    1.20746E-01    2.49330E-01   -3.99079E-02   -7.27637E-01   -6.75155E-03   -4.59076E-01    2.60745E-01   -7.68007E-02
    1.48828E+01   -1.59902E-01    9.38404E-02    2.96318E-02    3.61656E-01    1.65776E-01    2.37397E-01   -5.85768E-01   -4.16296E-01    1.74092E-01    2.22437E-01   -3.77869E-02   -7.16830E-01   -4.65534E-02   -3.56196E-01    2.13778E-01    5.68441E-02
    1.48877E+01   -1.69182E-01    9.71795E-02   -5.26690E-03    4.47919E-01    1.33756E-01    7.05339E-02   -4.18361E-01   -3.04671E-01    2.45839E-01    1.95436E-01   -3.30081E-02   -6.69891E-01   -1.28920E-01   -1.97068E-01    1.46908E-01    2.52926E-01
    1.48926E+01   -1.77325E-01    9.95539E-02   -4.69708E-02    5.40806E-01    9.93665E-02   -1.26191E-01   -2.18407E-01   -1.80268E-01    3.25032E-01    1.68748E-01   -2.69781E-02   -6.05376E-01   -2.30605E-01   -1.30925E-02    7.13868E-02    4.75765E-01
    1.48975E+01   -1.84896E-01    1.01753E-01   -8.57081E-02    6.27431E-01    6.66282E-02   -3.09471E-01   -3.16956E-02   -6.28695E-02    3.98910E-01    1.42813E-01   -2.13439E-02   -5.45042E-01   -3.24388E-01    1.59065E-01    3.36997E-04    6.83724E-01
    1.49023E+01   -1.92424E-01    1.04515E-01   -1.12357E-01    6.95764E-01    3.92966E-02   -4.38880E-01    9.90325E-02    2.90524E-02    4.55558E-01    1.18047E-01   -1.76429E-02   -5.09195E-01   -3.84864E-01    2.85173E-01   -5.39900E-02    8.37928E-01
    1.49072E+01   -2.00268E-01    1.08357E-01   -1.20378E-01    7.37103E-01    2.01027E-02   -4.85405E-01    1.43112E-01    8.21634E-02    4.86384E-01    9.48046E-02   -1.69760E-02   -5.12348E-01   -3.93847E-01    3.40625E-01   -8.27661E-02    9.10414E-01
    1.49121E+01   -2.08526E-01    1.13458E-01   -1.07197E-01    7.47866E-01    1.02055E-02   -4.37569E-01    8.84399E-02    9.10209E-02    4.87900E-01    7.33445E-02   -1.97728E-02   -5.60104E-01   -3.44253E-01    3.15605E-01   -8.24217E-02    8.89974E-01
    1.49170E+01   -2.16997E-01    1.19616E-01   -7.47569E-02    7.30288E-01    8.97411E-03   -3.03868E-01   -5.59473E-02    5.91677E-02    4.62429E-01    5.38222E-02   -2.56986E-02   -6.47913E-01   -2.41635E-01    2.17133E-01   -5.53753E-02    7.84484E-01
    1.49219E+01   -2.25211E-01    1.26275E-01   -2.91158E-02    6.91917E-01    1.41448E-02   -1.10993E-01   -2.61757E-01   -1.66247E-03    4.17591E-01    3.62935E-02   -3.37224E-02   -7.61986E-01   -1.03062E-01    6.75785E-02   -9.50269E-03    6.19208E-01
    1.49268E+01   -2.32514E-01    1.32641E-01    2.08221E-02    6.43982E-01    2.23195E-02    1.01778E-01   -4.87376E-01   -7.40589E-02    3.64675E-01    2.07383E-02   -4.23322E-02   -8.82150E-01    4.64412E-02   -1.00071E-01    4.35400E-02    4.31449E-01
    1.49316E+01   -2.38193E-01    1.37841E-01    6.51762E-02    5.98996E-01    2.97003E-02    2.90841E-01   -6.86619E-01   -1.38639E-01    3.16245E-01    7.09545E-03   -4.98511E-02   -9.86055E-01    1.79127E-01   -2.49167E-01    9.07880E-02    2.62669E-01
    1.49365E+01   -2.41622E-01    1.41101E-01    9.51656E-02    5.68100E-01    3.29062E-02    4.17441E-01   -8.18440E-01   -1.78165E-01    2.83477E-01   -4.69795E-03   -5.47897E-02   -1.05386E+00    2.70340E-01   -3.47129E-01    1.20712E-01    1.49733E-01
    1.49414E+01   -2.42381E-01    1.41906E-01    1.04954E-01    5.58687E-01    2.96985E-02    4.55825E-01   -8.55564E-01   -1.81196E-01    2.73793E-01   -1.46715E-02   -5.61580E-02   -1.07236E+00    3.03687E-01   -3.72316E-01    1.25660E-01    1.17131E-01
    1.49463E+01   -2.40345E-01    1.40105E-01    9.28753E-02    5.72838E-01    1.94625E-02    3.98657E-01   -7.90228E-01   -1.44525E-01    2.89289E-01   -2.27983E-02   -5.36733E-02   -1.03778E+00    2.74469E-01   -3.18592E-01    1.03475E-01    1.71805E-01
    1.49512E+01   -2.35702E-01    1.35943E-01    6.17832E-02    6.06873E-01    3.34516E-03    2.58566E-01   -6.35805E-01   -7.38664E-02    3.26292E-01   -2.89889E-02   -4.78193E-02   -9.56560E-01    1.90655E-01   -1.96619E-01    5.79568E-02    3.01687E-01
    1.49561E+01   -2.28917E-01    1.30005E-01    1.84479E-02    6.52120E-01   -1.59830E-02    6.54768E-02   -4.23992E-01    1.73411E-02    3.76127E-01   -3.31028E-02   -3.97442E-02   -8.43954E-01    7.12017E-02   -3.16181E-02   -1.93253E-03    4.78230E-01
    1.49609E+01   -2.20634E-01    1.23098E-01   -2.78698E-02    6.96751E-01   -3.48886E-02   -1.39690E-01   -1.98132E-01    1.10759E-01    4.26949E-01   -3.49766E-02   -3.10187E-02   -7.20868E-01   -5.79454E-02    1.41942E-01   -6.39579E-02    6.62432E-01
    1.49658E+01   -2.11543E-01    1.16081E-01   -6.73680E-02    7.28280E-01   -4.95429E-02   -3.13637E-01   -4.09541E-03    1.87018E-01    4.66245E-01   -3.44616E-02   -2.33063E-02   -6.09449E-01   -1.69312E-01    2.87607E-01   -1.15188E-01    8.13050E-01
    1.49707E+01   -2.02239E-01    1.09686E-01   -9.17668E-02    7.36209E-01   -5.67335E-02   -4.19801E-01    1.19376E-01    2.29806E-01    4.83475E-01   -3.14634E-02   -1.80135E-02   -5.28445E-01   -2.39670E-01    3.74617E-01   -1.44725E-01    8.95307E-01
    1.49756E+01   -1.93111E-01    1.04371E-01   -9.60495E-02    7.14264E-01   -5.45487E-02   -4.36055E-01    1.48812E-01    2.29320E-01    4.72310E-01   -2.59749E-02   -1.59949E-02   -4.89282E-01   -2.54917E-01    3.84391E-01   -1.46005E-01    8.88227E-01
    1.49805E+01   -1.84259E-01    1.00226E-01   -7.95156E-02    6.61741E-01   -4.27919E-02   -3.59358E-01    8.09440E-02    1.84354E-01    4.31978E-01   -1.80964E-02   -1.73750E-02   -4.93694E-01   -2.13025E-01    3.14446E-01   -1.18191E-01    7.89083E-01
    1.49854E+01   -1.75497E-01    9.69630E-02   -4.59239E-02    5.83692E-01   -2.30368E-02   -2.06387E-01   -6.66262E-02    1.02581E-01    3.67447E-01   -8.03658E-03   -2.15238E-02   -5.33399E-01   -1.24442E-01    1.78931E-01   -6.63602E-02    6.13988E-01
    1.49902E+01   -1.66393E-01    9.39838E-02   -2.69629E-03    4.89897E-01    1.68705E-03   -1.00181E-02   -2.59155E-01   -1.02894E-03    2.88402E-01    3.90394E-03   -2.71916E-02   -5.91889E-01   -9.86114E-03    5.65650E-03   -4.52741E-04    3.94544E-01
    1.49951E+01   -1.56386E-01    9.05134E-02    4.06522E-02    3.92851E-01    2.75130E-02    1.87613E-01   -4.52100E-01   -1.07325E-01    2.07234E-01    1.73650E-02   -3.27748E-02   -6.47968E-01    1.04171E-01   -1.69750E-01    6.68092E-02    1.71212E-01
    1.50000E+01   -1.44914E-01    8.57736E-02    7.45232E-02    3.05181E-01    5.05299E-02    3.43996E-01   -6.00526E-01   -1.96964E-01    1.36454E-01    3.19675E-02   -3.66566E-02   -6.80266E-01    1.90888E-01   -3.11334E-01    1.22580E-01   -1.51633E-02
    1.50049E+01   -1.31554E-01    7.91571E-02    9.12644E-02    2.37039E-01    6.75816E-02    4.25210E-01   -6.68598E-01   -2.54436E-01    8.60935E-02    4.73552E-02   -3.75500E-02   -6.71815E-01    2.28978E-01   -3.90367E-01    1.56574E-01   -1.31919E-01
    1.50098E+01   -1.16128E-01    7.03665E-02    8.67889E-02    1.94023E-01    7.69064E-02    4.13087E-01   -6.37162E-01   -2.71280E-01    6.16242E-02    6.32279E-02   -3.47726E-02   -6.13684E-01    2.07125E-01   -3.91386E-01    1.63214E-01   -1.61403E-01
    1.50146E+01   -9.87640E-02    5.94885E-02    6.14440E-02    1.76057E-01    7.84802E-02    3.09052E-01   -5.07811E-01   -2.47813E-01    6.28405E-02    7.93610E-02   -2.83935E-02   -5.06941E-01    1.26438E-01   -3.15428E-01    1.42776E-01   -1.04649E-01
    1.50195E+01   -7.98891E-02    4.69877E-02    1.99477E-02    1.77471E-01    7.39930E-02    1.33840E-01   -3.02584E-01   -1.93003E-01    8.39405E-02    9.56059E-02   -1.92225E-02   -3.62502E-01    2.69322E-04   -1.79796E-01    1.01312E-01    1.88980E-02
    1.50244E+01   -6.01620E-02    3.36220E-02   -2.95967E-02    1.88259E-01    6.64631E-02   -7.68536E-02   -5.93616E-02   -1.22524E-01    1.14786E-01    1.11874E-01   -8.64280E-03   -1.98910E-01   -1.48543E-01   -1.43939E-02    4.93446E-02    1.75523E-01
    1.50293E+01   -4.03576E-02    2.02953E-02   -7.73970E-02    1.96258E-01    5.95705E-02   -2.79873E-01    1.76077E-01   -5.53887E-02    1.43079E-01    1.28105E-01    1.67586E-03   -3.85184E-02   -2.92431E-01    1.44592E-01   -3.71683E-04    3.24399E-01
    1.50342E+01   -2.12272E-02    7.88090E-03   -1.14025E-01    1.89774E-01    5.68511E-02   -4.33674E-01    3.59655E-01   -9.88861E-03    1.56988E-01    1.44232E-01    1.01255E-02    9.71379E-02   -4.04843E-01    2.62333E-01   -3.55657E-02    4.26237E-01
    1.50391E+01   -3.36381E-03   -2.94928E-03   -1.32394E-01    1.60115E-01    6.09203E-02   -5.07052E-01    4.58243E-01    3.25233E-04    1.47686E-01    1.60140E-01    1.54944E-02    1.91792E-01   -4.65783E-01    3.12713E-01   -4.70606E-02    4.51617E-01
    1.50439E+01    1.28991E-02   -1.18529E-02   -1.29240E-01    1.03493E-01    7.28912E-02   -4.85699E-01    4.56603E-01   -3.08223E-02    1.11244E-01    1.75647E-01    1.72184E-02    2.37785E-01   -4.65966E-01    2.83849E-01   -3.07333E-02    3.87240E-01
    1.50488E+01    2.75342E-02   -1.88758E-02   -1.05798E-01    2.18878E-02    9.21096E-02   -3.75198E-01    3.60553E-01   -1.00489E-01    4.95031E-02    1.90488E-01    1.54961E-02    2.37598E-01   -4.08716E-01    1.80615E-01    1.15901E-02    2.38782E-01
    1.50537E+01    4.08034E-02   -2.44297E-02   -6.75385E-02   -7.73026E-02    1.16261E-01   -1.99830E-01    1.95708E-01   -1.97456E-01   -3.02742E-02    2.04323E-01    1.12428E-02    2.03244E-01   -3.09211E-01    2.36343E-02    7.24937E-02    2.97485E-02
    1.50586E+01    5.31799E-02   -2.91924E-02   -2.30007E-02   -1.82752E-01    1.41831E-01    2.55752E-03    2.05081E-03   -3.04431E-01   -1.16897E-01    2.16764E-01    5.89435E-03    1.53659E-01   -1.91239E-01   -1.55046E-01    1.40508E-01   -2.03416E-01
    1.50635E+01    6.52269E-02   -3.39531E-02    1.80117E-02   -2.81529E-01    1.64815E-01    1.88537E-01   -1.74527E-01   -4.01634E-01   -1.97564E-01    2.27412E-01    1.10104E-03    1.10636E-01   -8.21330E-02   -3.18687E-01    2.02502E-01   -4.18960E-01
    1.50684E+01    7.74583E-02   -3.94342E-02    4.65034E-02   -3.61762E-01    1.81538E-01    3.18261E-01   -2.91922E-01   -4.70917E-01   -2.60526E-01    2.35898E-01   -1.62336E-03    9.41606E-02   -6.97132E-03   -4.33576E-01    2.46427E-01   -5.78566E-01
    1.50732E+01    9.02108E-02   -4.61282E-02    5.61899E-02   -4.15078E-01    1.89405E-01    3.63870E-01   -3.20717E-01   -4.99531E-01   -2.97521E-01    2.41923E-01   -1.22371E-03    1.18133E-01    1.67487E-02   -4.76115E-01    2.63831E-01   -6.55379E-01
    1.50781E+01    1.03555E-01   -5.41835E-02    4.48275E-02   -4.38315E-01    1.87422E-01    3.15373E-01   -2.50409E-01   -4.82773E-01   -3.05492E-01    2.45285E-01    2.67133E-03    1.87373E-01   -1.71648E-02   -4.37773E-01    2.51623E-01   -6.39615E-01
    1.50830E+01    1.17263E-01   -6.33638E-02    1.46916E-02   -4.34139E-01    1.76390E-01    1.82761E-01   -9.16439E-02   -4.24936E-01   -2.87194E-01    2.45893E-01    9.66825E-03    2.96544E-01   -1.02259E-01   -3.26873E-01    2.12705E-01   -5.40585E-01
    1.50879E+01    1.30841E-01   -7.30890E-02   -2.78969E-02   -4.10434E-01    1.58718E-01   -6.08733E-03    1.25996E-01   -3.38369E-01   -2.50589E-01    2.43754E-01    1.86890E-02    4.31227E-01   -2.20765E-01   -1.66826E-01    1.55346E-01   -3.84701E-01
    1.50928E+01    1.43621E-01   -8.25498E-02   -7.38987E-02   -3.78607E-01    1.37899E-01   -2.11266E-01    3.60205E-01   -2.40850E-01   -2.07149E-01    2.38953E-01    2.81959E-02    5.70901E-01   -3.47315E-01    8.80753E-03    9.14300E-02   -2.09875E-01
    1.50977E+01    1.54888E-01   -9.08713E-02   -1.13456E-01   -3.51147E-01    1.17767E-01   -3.89241E-01    5.64840E-01   -1.51820E-01   -1.69418E-01    2.31615E-01    3.65134E-02    6.93228E-01   -4.54263E-01    1.63394E-01    3.39421E-02   -5.75141E-02
    1.51025E+01    1.64022E-01   -9.72917E-02   -1.37968E-01   -3.38965E-01    1.01679E-01   -5.02017E-01    6.99626E-01   -8.82689E-02   -1.48350E-01    2.21865E-01    4.21794E-02    7.78720E-01   -5.17494E-01    2.64947E-01   -5.77358E-03    3.62280E-02
    1.51074E+01    1.70619E-01   -1.01318E-01   -1.41896E-01   -3.49078E-01    9.18017E-02   -5.25133E-01    7.38626E-01   -6.11518E-02   -1.50992E-01    2.09796E-01    4.42519E-02    8.14814E-01   -5.21493E-01    2.92866E-01   -2.04068E-02    4.80814E-02
    1.51123E+01    1.74572E-01   -1.02828E-01   -1.23936E-01   -3.83107E-01    8.86576E-02   -4.52812E-01    6.75691E-01   -7.30741E-02   -1.78989E-01    1.95443E-01    4.25061E-02    7.98500E-01   -4.62611E-01    2.42277E-01   -8.22254E-03   -2.74243E-02
    1.51172E+01    1.76087E-01   -1.02090E-01   -8.72883E-02   -4.36929E-01    9.10117E-02   -2.99184E-01    5.25750E-01   -1.17747E-01   -2.28230E-01    1.78780E-01    3.74816E-02    7.36935E-01   -3.49832E-01    1.25059E-01    2.65746E-02   -1.76799E-01
    1.51221E+01    1.75642E-01   -9.97109E-02   -3.89873E-02   -5.01536E-01    9.61392E-02   -9.53069E-02    3.21663E-01   -1.81323E-01   -2.89709E-01    1.59734E-01    3.03681E-02    6.45935E-01   -2.02893E-01   -3.26611E-02    7.47301E-02   -3.70429E-01
    1.51270E+01    1.73881E-01   -9.65025E-02    1.15777E-02   -5.64938E-01    1.00406E-01    1.17367E-01    1.07302E-01   -2.45324E-01   -3.51427E-01    1.38209E-01    2.27549E-02    5.46640E-01   -4.81414E-02   -1.96018E-01    1.23896E-01   -5.68815E-01
    1.51318E+01    1.71487E-01   -9.33164E-02    5.46371E-02   -6.14689E-01    1.00046E-01    2.95714E-01   -7.16871E-02   -2.90561E-01   -4.00918E-01    1.14131E-01    1.62968E-02    4.61075E-01    8.69965E-02   -3.28757E-01    1.61239E-01   -7.30895E-01
    1.51367E+01    1.69036E-01   -9.08649E-02    8.20936E-02   -6.40526E-01    9.19679E-02    4.04015E-01   -1.77490E-01   -3.01198E-01   -4.27884E-01    8.74794E-02    1.23659E-02    4.07521E-01    1.79763E-01   -4.00876E-01    1.76160E-01   -8.22703E-01
    1.51416E+01    1.66887E-01   -8.95752E-02    8.92225E-02   -6.36544E-01    7.44248E-02    4.21466E-01   -1.88079E-01   -2.68127E-01   -4.26375E-01    5.83239E-02    1.17640E-02    3.96692E-01    2.16832E-01   -3.94962E-01    1.62536E-01   -8.24537E-01
    1.51465E+01    1.65111E-01   -8.95035E-02    7.56605E-02   -6.02469E-01    4.74011E-02    3.46552E-01   -1.01835E-01   -1.90922E-01   -3.96055E-01    2.68410E-02    1.45550E-02    4.29506E-01    1.97079E-01   -3.09863E-01    1.20032E-01   -7.35128E-01
    1.51514E+01    1.63489E-01   -9.03295E-02    4.54750E-02   -5.43740E-01    1.26395E-02    1.97344E-01    6.21197E-02   -7.79796E-02   -3.42291E-01   -6.68576E-03    2.00529E-02    4.96927E-01    1.31775E-01   -1.60955E-01    5.41880E-02   -5.71930E-01
    1.51562E+01    1.61569E-01   -9.14299E-02    6.30001E-03   -4.70400E-01   -2.67004E-02    7.68950E-03    2.67977E-01    5.52027E-02   -2.75041E-01   -4.18848E-02    2.69687E-02    5.81910E-01    4.21705E-02    2.30890E-02   -2.47241E-02   -3.67469E-01
    1.51611E+01    1.58772E-01   -9.20175E-02   -3.22807E-02   -3.95019E-01   -6.66797E-02   -1.79942E-01    4.70798E-01    1.89233E-01   -2.06783E-01   -7.83296E-02    3.36833E-02    6.63040E-01   -4.50359E-02    2.06313E-01   -1.03840E-01   -1.62528E-01
    1.51660E+01    1.54531E-01   -9.13152E-02   -6.07610E-02   -3.30091E-01   -1.03380E-01   -3.23416E-01    6.26005E-01    3.04848E-01   -1.49908E-01   -1.15580E-01    3.85916E-02    7.19091E-01   -1.03370E-01    3.53035E-01   -1.70385E-01    2.41297E-03
    1.51709E+01    1.48427E-01   -8.87285E-02   -7.17243E-02   -2.85447E-01   -1.33696E-01   -3.89826E-01    6.98797E-01    3.86909E-01   -1.14139E-01   -1.53224E-01    4.04430E-02    7.33558E-01   -1.12219E-01    4.35339E-01   -2.14340E-01    9.56616E-02
    1.51758E+01    1.40292E-01   -8.39808E-02   -6.14156E-02   -2.66237E-01   -1.55956E-01   -3.62443E-01    6.71501E-01    4.27522E-01   -1.04517E-01   -1.90910E-01    3.86074E-02    6.98192E-01   -6.12275E-02    4.38934E-01   -2.30520E-01    1.00950E-01
    1.51807E+01    1.30266E-01   -7.71816E-02   -3.05435E-02   -2.71898E-01   -1.70241E-01   -2.44262E-01    5.47330E-01    4.27630E-01   -1.20362E-01   -2.28366E-01    3.32110E-02    6.14802E-01    4.74517E-02    3.66141E-01   -2.19636E-01    2.08176E-02
    1.51855E+01    1.18780E-01   -6.88142E-02    1.58585E-02   -2.96326E-01   -1.78328E-01   -5.73878E-02    3.49732E-01    3.96744E-01   -1.55458E-01   -2.65398E-01    2.51133E-02    4.94943E-01    1.99552E-01    2.35381E-01   -1.88116E-01   -1.23966E-01
    1.51904E+01    1.06494E-01   -5.96450E-02    6.94807E-02   -3.29221E-01   -1.83284E-01    1.61596E-01    1.17486E-01    3.50868E-01   -1.99389E-01   -3.01872E-01    1.57284E-02    3.57551E-01    3.71629E-01    7.72717E-02   -1.46718E-01   -2.98821E-01
    1.51953E+01    9.41702E-02   -5.05733E-02    1.20476E-01   -3.58314E-01   -1.88779E-01    3.69311E-01   -1.03436E-01    3.09054E-01   -2.39769E-01   -3.37684E-01    6.73135E-03    2.25028E-01    5.35932E-01   -7.18443E-02   -1.08234E-01   -4.62690E-01
    1.52002E+01    8.25352E-02   -4.24536E-02    1.59522E-01   -3.72010E-01   -1.98279E-01    5.24700E-01   -2.69514E-01    2.89314E-01   -2.64887E-01   -3.72724E-01   -2.91731E-04    1.18595E-01    6.66185E-01   -1.77578E-01   -8.47627E-02   -5.76724E-01
    1.52051E+01    7.21488E-02   -3.59265E-02    1.79774E-01   -3.61889E-01   -2.14276E-01    5.97651E-01   -3.48818E-01    3.04757E-01   -2.66206E-01   -4.06834E-01   -4.17430E-03    5.38966E-02    7.43049E-01   -2.14760E-01   -8.51293E-02   -6.12521E-01
    1.52100E+01    6.33041E-02   -3.12959E-02    1.78295E-01   -3.24539E-01   -2.37731E-01    5.75317E-01   -3.27697E-01    3.60755E-01   -2.40195E-01   -4.39791E-01   -4.41168E-03    3.77760E-02    7.58133E-01   -1.72764E-01   -1.12997E-01   -5.58146E-01
    1.52148E+01    5.59868E-02   -2.84756E-02    1.56664E-01   -2.62331E-01   -2.67835E-01    4.64805E-01   -2.13623E-01    4.53739E-01   -1.89110E-01   -4.71293E-01   -1.26412E-03    6.69066E-02    7.15700E-01   -5.77688E-02   -1.66065E-01   -4.20697E-01
    1.52197E+01    4.98968E-02   -2.70187E-02    1.20630E-01   -1.82978E-01   -3.02143E-01    2.91656E-01   -3.35869E-02    5.71886E-01   -1.20549E-01   -5.00967E-01    4.30119E-03    1.28561E-01    6.31703E-01    1.08522E-01   -2.36523E-01   -2.24849E-01
    1.52246E+01    4.45303E-02   -2.62219E-02    7.88973E-02   -9.79645E-02   -3.37059E-01    9.44465E-02    1.71616E-01    6.97544E-01   -4.58840E-02   -5.28399E-01    1.08169E-02    2.03358E-01    5.30370E-01    2.93429E-01   -3.12667E-01   -7.70491E-03
    1.52295E+01    3.93036E-02   -2.52842E-02    4.12767E-02   -2.01774E-02   -3.68564E-01   -8.33499E-02    3.56009E-01    8.10886E-01    2.21026E-02   -5.53169E-01    1.66276E-02    2.69408E-01    4.39047E-01    4.60161E-01   -3.81340E-01    1.88979E-01
